NUMERO_DO_CASO,DATA_ABERTURA,TOTAL_CASOS,TOTAL_NAO_ABANDONADOS,TOTAL_ABANDONADOS,TOTAL_FATURADO_DOLAR,SERVICO_AGRUPADO
2547465,10/2024,1,1,0,4148.92,J;C
2547490,10/2024,1,1,0,1555.56,J;H
2547503,10/2024,1,1,0,1520.02,J;C
2547767,10/2024,1,1,0,3241.99,J;C
2547961,10/2024,1,1,0,2479.73,J;G;B;C
2547988,10/2024,1,1,0,1414.89,J;B
2547996,10/2024,1,1,0,974.46,J;B
2548003,10/2024,1,1,0,3080.08,J;H;C
2548011,10/2024,1,1,0,974.46,J;B
2548020,10/2024,1,1,0,974.46,J;B
2548038,10/2024,1,1,0,1290.24,J;A
2548046,10/2024,1,1,0,974.78,J;B
2548089,10/2024,1,1,0,1750.96,J;C
2548615,10/2024,1,1,0,487.23,J;B
2549000,10/2024,1,1,0,2801.22,J;B;C
2549034,10/2024,1,1,0,1668.36,J;B
2549042,10/2024,1,1,0,974.46,J;B
2549050,10/2024,1,1,0,1668.36,J;B
2549069,10/2024,1,1,0,974.46,J;B
2549077,10/2024,1,1,0,974.46,J;B
2549085,10/2024,1,1,0,971.98,J;B
2549123,10/2024,1,1,0,854.25,J;C
2549131,10/2024,1,1,0,6357.97,J;H;B;C
2549158,10/2024,1,1,0,2886.84,D;J;G;H;B
2549166,10/2024,1,1,0,2240.9,J;G;B
2549476,10/2024,1,1,0,1134.98,D;J;A
2549530,10/2024,1,1,0,2442.49,J;C
2549557,10/2024,1,1,0,6671.8,J;B;C
2549735,10/2024,1,1,0,1751.67,J;A;B;C
2549743,10/2024,1,1,0,712.92,J
2549760,10/2024,1,1,0,2282.41,J;C
2549778,10/2024,1,1,0,700.91,J;B
2549786,10/2024,1,1,0,1656.22,J;B
2549794,10/2024,1,1,0,972.78,J;B
2549808,10/2024,1,1,0,972.14,J;B
2549816,10/2024,1,1,0,972.14,J;B
2549824,10/2024,1,1,0,405.69,J
2549832,10/2024,1,1,0,1669.7,J;B
2549840,10/2024,1,1,0,1424.18,J;B
2550024,10/2024,1,1,0,972.38,J;B
2550091,10/2024,1,1,0,971.88,J;B
2550415,10/2024,1,1,0,1421.48,J;A;C
2550695,10/2024,1,1,0,4992.84,J;C
2551276,10/2024,1,1,0,5514.16,J;C
2551284,10/2024,1,1,0,2312.3,J;C
2551306,10/2024,1,1,0,971.36,J;B
2551705,10/2024,1,1,0,1646.21,J;C
2551721,10/2024,1,1,0,2477.05,J;C
2551748,10/2024,1,1,0,2044.8,J;C
2551934,10/2024,1,1,0,3808.75,J;G;B;C
2551942,10/2024,1,1,0,1961.94,J;C
2551950,10/2024,1,1,0,1223.66,J
2551969,10/2024,1,1,0,2955.63,J;G;C
2551985,10/2024,1,1,0,2904.13,J;G;C
2552000,10/2024,1,1,0,7847.09,J;C
2552094,10/2024,1,1,0,2065.08,J;C
2552108,10/2024,1,1,0,2642.07,J;G;C
2552213,10/2024,1,1,0,6313.57,J;C
2552388,10/2024,1,1,0,1984.23,J;A;C
2552396,10/2024,1,1,0,3576.59,J;C
2552400,10/2024,1,1,0,3537.92,J;A;B;C
2553244,10/2024,1,1,0,2262.41,J;C
2553252,10/2024,1,1,0,1159.18,J;A
192287,11/2000,1,0,1,558.0,A;B;C
321176,11/2000,1,0,1,1180.0,D;A
424480,11/2000,1,0,1,499.8,D
495603,11/2000,1,0,1,1180.0,D;A
497509,11/2000,1,0,1,500.0,A;B
504319,11/2001,1,1,0,250.0,E
504785,11/2001,1,0,1,4550.0,D;A;B;E;C
504793,11/2001,1,0,1,4555.0,D;A;B;E;C
504807,11/2001,1,0,1,3580.0,D;A;B;E;C
505374,11/2001,1,0,1,2740.0,D;A;B;E;C
505412,11/2001,1,0,1,8190.0,D;A;B;E;C
505951,11/2001,1,1,0,195.5,A;B
506443,11/2001,1,1,0,2065.0,D;A;E
594474,11/2002,1,1,0,2621.25,A;B;E
594571,11/2002,1,1,0,212.5,E
594989,11/2002,1,0,1,220.0,E
595772,11/2002,1,0,1,4511.0,D;B;E
595829,11/2002,1,1,0,5255.0,A;B;E
595837,11/2002,1,0,1,755.0,A;B;C
596310,11/2002,1,0,1,4495.0,D;A;B;E;C
596540,11/2002,1,0,1,3095.0,D;A;B;E;C
596663,11/2002,1,0,1,8530.0,D;A;B;C
597554,11/2002,1,1,0,1953.0,A;B;E;C
657166,11/2003,1,0,1,820.0,E
657255,11/2003,1,0,1,596.01,D;E
657468,11/2003,1,1,0,3375.0,B;E
657530,11/2003,1,0,1,2035.0,A;B;E
657751,11/2003,1,0,1,2455.0,D;A;B;E;C
657760,11/2003,1,0,1,6706.0,D;A;B;C
657980,11/2003,1,0,1,280.25,A
658162,11/2003,1,0,1,2750.0,A;B;C
658197,11/2003,1,0,1,4095.0,D;A;B;C
658294,11/2003,1,0,1,1330.0,A;B;C
658308,11/2003,1,1,0,4740.0,D;A;B;E;C
658340,11/2003,1,0,1,121.16,D;E
658685,11/2003,1,1,0,10795.0,D;B;E
658723,11/2003,1,0,1,6835.0,B
658731,11/2003,1,0,1,4231.0,H;A;B;E;C
658944,11/2003,1,0,1,4610.0,A;B;E;C
658952,11/2003,1,0,1,2090.0,A;B;E;C
659274,11/2003,1,1,0,570.0,E
659282,11/2003,1,0,1,10285.0,D;F;A;B;E
659355,11/2003,1,0,1,250.0,E
659444,11/2003,1,0,1,14890.0,H;A;B;E;C
659681,11/2003,1,1,0,10098.0,D;A;B;E;C
659711,11/2003,1,1,0,250.0,E
660426,11/2003,1,0,1,1025.0,A;B;C
660892,11/2003,1,0,1,2038.0,A;B;E;C
661350,11/2003,1,1,0,2770.0,A;B;E;C
661368,11/2003,1,0,1,5245.0,A;B;C
661449,11/2003,1,0,1,3292.5,D;A;B;C
661457,11/2003,1,1,0,5210.0,D;A;B;E
720127,11/2004,1,0,1,4612.5,A;B;C
720682,11/2004,1,0,1,2293.0,B;E
720887,11/2004,1,0,1,2140.0,D;A;B;C
721271,11/2004,1,0,1,2605.0,A;B;C
721280,11/2004,1,0,1,230.0,A;B
721298,11/2004,1,0,1,2064.01,D;G;B;E
721425,11/2004,1,0,1,2184.5,B;E
721697,11/2004,1,1,0,4115.0,A;B;E;C
722189,11/2004,1,0,1,120.0,D
722308,11/2004,1,0,1,885.0,D
722650,11/2004,1,0,1,590.0,A
722677,11/2004,1,0,1,120.0,D
722782,11/2004,1,0,1,5088.0,D;B
722871,11/2004,1,0,1,3405.0,A;B
722898,11/2004,1,0,1,3120.0,D;B;E
722901,11/2004,1,0,1,3420.0,D;B;E
723290,11/2004,1,0,1,295.0,A
723347,11/2004,1,0,1,240.0,D
723690,11/2004,1,0,1,1685.0,A;B;C
723983,11/2004,1,0,1,5045.0,A;B;E;C
724246,11/2004,1,0,1,527.0,A;B;C
777137,11/2005,1,0,1,1105.0,D;B
777196,11/2005,1,0,1,715.0,D;B
777200,11/2005,1,0,1,2905.0,B;E
777250,11/2005,1,0,1,4032.5,A;B;C
777420,11/2005,1,0,1,2692.75,D;A;B;E;C
777943,11/2005,1,0,1,120.0,D
777951,11/2005,1,1,0,1290.0,D;E
778044,11/2005,1,1,0,2515.0,B;E
778150,11/2005,1,0,1,0.0,D
778400,11/2005,1,0,1,570.0,E
778494,11/2005,1,1,0,2180.0,B;E
778559,11/2005,1,1,0,4485.0,A;B;C
778591,11/2005,1,0,1,1350.0,D;B
778702,11/2005,1,0,1,212.5,B
778869,11/2005,1,0,1,120.0,D
778877,11/2005,1,1,0,4464.0,I;D;B;E;C
778885,11/2005,1,1,0,4050.0,B;E
778915,11/2005,1,0,1,0.0,A;B;C
779083,11/2005,1,1,0,1537.0,I;D;E;C
779261,11/2005,1,0,1,440.0,D
779482,11/2005,1,0,1,1350.0,D;B
779490,11/2005,1,0,1,5470.0,D;A;B;E
779644,11/2005,1,1,0,8914.68,D;B;E
779687,11/2005,1,0,1,3050.0,A;B;E;C
779695,11/2005,1,0,1,3085.0,D;B
779911,11/2005,1,0,1,1670.0,D;B
779962,11/2005,1,1,0,3200.0,B;E
780065,11/2005,1,1,0,3920.0,H;B;E
780103,11/2005,1,1,0,40.0,E
780170,11/2005,1,0,1,730.0,A;B
780189,11/2005,1,0,1,3810.07,A;B
780430,11/2005,1,0,1,730.0,A;B
781002,11/2005,1,0,1,2201.5,B;E
781347,11/2005,1,0,1,2900.0,D;B
781355,11/2005,1,0,1,2875.0,D;B;E
781380,11/2005,1,0,1,120.0,D
781649,11/2005,1,1,0,2900.0,B;E
781746,11/2005,1,1,0,3425.0,B;E
781835,11/2005,1,0,1,2155.0,A;B;E;C
782017,11/2005,1,1,0,3905.0,A;B;E;C
782084,11/2005,1,0,1,1105.0,D;B
782114,11/2005,1,1,0,650.0,E
782122,11/2005,1,0,1,1984.75,A;B;E;C
782130,11/2005,1,0,1,750.0,B
835676,11/2006,1,1,0,4827.0,B;E
835870,11/2006,1,1,0,8333.74,A;B;E;C
835943,11/2006,1,1,0,552.5,E
835951,11/2006,1,0,1,120.0,D
835960,11/2006,1,0,1,120.0,D
835978,11/2006,1,1,0,6338.5,B;E
835986,11/2006,1,1,0,5020.0,B
835994,11/2006,1,0,1,4424.0,B;E
836249,11/2006,1,0,1,120.0,D
836273,11/2006,1,0,1,1950.0,D;A;B;E;C
836508,11/2006,1,0,1,4908.06,D;A;B;E;C
836532,11/2006,1,0,1,2245.0,B;E
836540,11/2006,1,0,1,2157.79,B;E
836567,11/2006,1,0,1,1140.0,D;B
836877,11/2006,1,1,0,3304.9,I;A;B;E;C
836907,11/2006,1,0,1,440.0,D
837156,11/2006,1,1,0,4520.0,A;B;E;C
837164,11/2006,1,0,1,3386.28,B;E
837547,11/2006,1,0,1,650.0,E
837628,11/2006,1,1,0,1847.75,A;B;E
837636,11/2006,1,1,0,2920.75,D;A;B;E
837652,11/2006,1,1,0,7683.0,B;E
837687,11/2006,1,0,1,240.0,D
837733,11/2006,1,0,1,120.0,D
837741,11/2006,1,1,0,762.0,D;E
837806,11/2006,1,0,1,620.0,B
837946,11/2006,1,0,1,552.5,E
837997,11/2006,1,0,1,1240.0,D;B
838381,11/2006,1,0,1,640.0,D
838411,11/2006,1,0,1,340.0,E
838438,11/2006,1,0,1,3730.0,D;B;E
838446,11/2006,1,0,1,5700.0,D;B
838454,11/2006,1,0,1,2315.0,D;A;B;C
839051,11/2006,1,0,1,4515.0,A;B;E;C
839060,11/2006,1,1,0,2052.0,A;B;E;C
839094,11/2006,1,0,1,0.0,B
839892,11/2006,1,0,1,1630.0,A;B
840360,11/2006,1,0,1,2800.0,D;A;B
840866,11/2006,1,0,1,960.0,B
840904,11/2006,1,0,1,615.36,B
840939,11/2006,1,0,1,2150.0,B;E
840963,11/2006,1,0,1,2075.0,B;E
841005,11/2006,1,1,0,9205.01,A;B;C
912522,11/2007,1,1,0,3537.5,B;E
912530,11/2007,1,0,1,755.0,B
912654,11/2007,1,1,0,3550.0,B;E
912719,11/2007,1,0,1,722.5,B
912735,11/2007,1,1,0,4670.0,D;B;E
912859,11/2007,1,0,1,5855.0,D;A;B
913073,11/2007,1,0,1,4520.37,D;A;B;E;C
913081,11/2007,1,0,1,4887.5,D;B
913111,11/2007,1,1,0,4420.0,B;E
913413,11/2007,1,0,1,0.0,B
914460,11/2007,1,0,1,240.0,D
914576,11/2007,1,1,0,4815.91,D;B;E
914673,11/2007,1,0,1,1784.0,D;B
914770,11/2007,1,1,0,15609.0,B;E
915050,11/2007,1,0,1,3355.0,D;B;E
915068,11/2007,1,0,1,3510.0,D;B;E
915076,11/2007,1,0,1,1505.0,D;B
915084,11/2007,1,0,1,1350.0,D;B
915092,11/2007,1,0,1,1395.0,D;B
915114,11/2007,1,0,1,1415.0,D;B
915157,11/2007,1,0,1,800.0,B
915165,11/2007,1,0,1,3232.5,D;B;E
915327,11/2007,1,0,1,890.0,B
915394,11/2007,1,0,1,1145.0,A;B
915424,11/2007,1,0,1,755.0,B
915726,11/2007,1,0,1,250.0,B
915750,11/2007,1,1,0,5243.0,D;B;E
915769,11/2007,1,0,1,428.0,D
915777,11/2007,1,0,1,665.0,B
915955,11/2007,1,1,0,3899.0,D;B;E
915963,11/2007,1,0,1,348.0,D
915971,11/2007,1,0,1,428.0,D
915980,11/2007,1,1,0,1278.0,D;E
916021,11/2007,1,1,0,8185.0,I;A;B;C
916757,11/2007,1,0,1,250.0,B
916765,11/2007,1,0,1,570.0,E
916846,11/2007,1,1,0,6591.0,D;B;E
916854,11/2007,1,1,0,1573.0,D;E
916862,11/2007,1,1,0,3390.0,D;B;E
916870,11/2007,1,0,1,440.0,D
916889,11/2007,1,0,1,2620.0,D;B
916897,11/2007,1,1,0,8120.0,D;A;B;E
917150,11/2007,1,0,1,428.0,D
917168,11/2007,1,0,1,428.0,D
917184,11/2007,1,0,1,1350.0,D;B
917192,11/2007,1,0,1,1350.0,D;B
917206,11/2007,1,0,1,1350.0,D;B
917273,11/2007,1,0,1,3867.0,D;B;E
917389,11/2007,1,0,1,4730.0,A;B;E
917400,11/2007,1,1,0,427.5,E
917419,11/2007,1,0,1,3057.0,D;B;E
917532,11/2007,1,1,0,6800.0,H;B;E
917540,11/2007,1,0,1,215.0,D
917567,11/2007,1,0,1,2390.0,A;B;E;C
917850,11/2007,1,0,1,665.0,B
917869,11/2007,1,0,1,800.0,B
917877,11/2007,1,0,1,402.0,D
917885,11/2007,1,1,0,5307.5,H;A;B;E;C
917923,11/2007,1,0,1,640.0,D
917966,11/2007,1,1,0,2600.0,B;E
918091,11/2007,1,1,0,900.0,B;E
918180,11/2007,1,0,1,5835.0,A;B;C
1008803,11/2008,1,1,0,1890.0,B;E
1010042,11/2008,1,1,0,976.84,D;E
1010840,11/2008,1,1,0,3730.0,B;E
1010891,11/2008,1,0,1,1674.5,B
1010930,11/2008,1,1,0,5153.0,B;E
1011014,11/2008,1,1,0,2341.75,B;E
1011022,11/2008,1,0,1,200.0,B
1011081,11/2008,1,0,1,921.0,D;A;E
1011308,11/2008,1,0,1,2173.75,G;A;B
1011677,11/2008,1,1,0,1398.91,D;A;B;E
1011855,11/2008,1,0,1,450.0,B
1011898,11/2008,1,0,1,1305.0,D;B
1012002,11/2008,1,0,1,4185.0,B;E
1012037,11/2008,1,0,1,2090.0,B;E
1012053,11/2008,1,0,1,1460.0,B
1012100,11/2008,1,0,1,440.0,D
1012630,11/2008,1,1,0,3285.0,B;E
1012649,11/2008,1,0,1,2270.0,B;E
1012657,11/2008,1,0,1,2458.2,B;E
1012673,11/2008,1,1,0,2966.5,B;E
1012797,11/2008,1,0,1,2472.65,B;E
1012800,11/2008,1,1,0,2497.3,B;E
1012851,11/2008,1,0,1,1100.0,B
1012975,11/2008,1,0,1,2000.0,B;E
1012983,11/2008,1,1,0,5626.0,A;B;E
1012991,11/2008,1,1,0,3012.0,D;B;E
1013203,11/2008,1,0,1,8399.0,B
1013246,11/2008,1,0,1,240.0,D
1013599,11/2008,1,1,0,5118.59,A;B;E
1013610,11/2008,1,1,0,2062.5,B;E
1013645,11/2008,1,1,0,3050.0,B;E
1013670,11/2008,1,0,1,5155.0,D;B;E
1013688,11/2008,1,1,0,4783.25,D;G;H;A;B;E
1013718,11/2008,1,0,1,550.0,B
1013734,11/2008,1,0,1,195.58,D
1013823,11/2008,1,1,0,3055.0,B;E
1013882,11/2008,1,1,0,2967.0,D;B;E
1013955,11/2008,1,0,1,587.96,B;C
1014102,11/2008,1,0,1,270.0,B
1014110,11/2008,1,1,0,2562.5,B;E
1014145,11/2008,1,1,0,2598.0,D;B;E
1014161,11/2008,1,1,0,3237.0,D;B;E
1014285,11/2008,1,1,0,5030.0,B;E
1014374,11/2008,1,0,1,3895.0,D;B
1014382,11/2008,1,1,0,1692.5,B;E
1014528,11/2008,1,0,1,2795.0,B
1014552,11/2008,1,1,0,2635.5,D;G;B;E
1014560,11/2008,1,0,1,2510.0,B;E
1014579,11/2008,1,0,1,650.0,E
1014684,11/2008,1,0,1,560.0,D
1014820,11/2008,1,0,1,76.79,D
1014838,11/2008,1,0,1,132.12,D
1014854,11/2008,1,0,1,6647.5,A;B;C
1014862,11/2008,1,0,1,2665.0,B
1014889,11/2008,1,1,0,7558.88,D;F;H;A;B
1014994,11/2008,1,0,1,3470.78,B
1015168,11/2008,1,0,1,3215.0,D;B
1015176,11/2008,1,0,1,222.0,D
1015184,11/2008,1,0,1,120.0,D
1015290,11/2008,1,0,1,250.0,B
1015303,11/2008,1,0,1,550.0,B
1104390,11/2009,1,0,1,450.0,B
1104403,11/2009,1,0,1,240.0,D
1104624,11/2009,1,0,1,200.0,D
1104713,11/2009,1,1,0,6694.0,B;E
1105051,11/2009,1,1,0,3255.0,D;B;E
1105060,11/2009,1,0,1,552.5,E
1105280,11/2009,1,1,0,6740.0,D;B;E
1105299,11/2009,1,0,1,114.0,D
1105795,11/2009,1,1,0,4850.0,A;B;E
1105825,11/2009,1,1,0,2800.0,D;B;E
1105922,11/2009,1,0,1,402.0,D
1106392,11/2009,1,0,1,2380.0,B;E
1106406,11/2009,1,0,1,2571.25,B;E
1106414,11/2009,1,0,1,1827.5,B;E
1106422,11/2009,1,0,1,2082.5,B;E
1106430,11/2009,1,0,1,3421.25,B
1106449,11/2009,1,0,1,3434.0,B
1106465,11/2009,1,1,0,2571.25,B;E
1106619,11/2009,1,0,1,650.0,E
1106716,11/2009,1,0,1,220.0,E
1106724,11/2009,1,1,0,4532.5,G;B;E
1106740,11/2009,1,0,1,240.0,D
1106759,11/2009,1,0,1,3597.0,D;B;E
1106767,11/2009,1,0,1,800.0,B
1106880,11/2009,1,0,1,3721.0,B;E
1106902,11/2009,1,1,0,2075.0,B;E
1106910,11/2009,1,0,1,2000.0,B
1106937,11/2009,1,0,1,164.11,D
1106945,11/2009,1,1,0,6545.0,B;E
1107151,11/2009,1,1,0,6485.0,A;B
1107160,11/2009,1,0,1,1331.39,B
1107313,11/2009,1,1,0,7138.69,D;B;E
1108107,11/2009,1,0,1,3570.0,B
1108123,11/2009,1,1,0,2505.0,B;E
1108131,11/2009,1,0,1,1190.3,B
1108140,11/2009,1,0,1,1975.0,B
1108158,11/2009,1,0,1,2990.0,D;B;E
1108166,11/2009,1,1,0,1035.26,I;D;A;E
1108174,11/2009,1,0,1,419.89,D;G
1108263,11/2009,1,0,1,604.0,D
1108530,11/2009,1,0,1,3505.0,B
1108557,11/2009,1,0,1,1594.94,B
1108565,11/2009,1,0,1,250.0,B
1108620,11/2009,1,1,0,8945.0,I;D;B;E;C
1109090,11/2009,1,0,1,4325.0,A;B
1109111,11/2009,1,0,1,5068.0,A;B;E
1109138,11/2009,1,0,1,930.0,A;B
1109391,11/2009,1,0,1,5400.0,D;B;E
1109448,11/2009,1,1,0,2375.0,B;E
1109456,11/2009,1,0,1,3850.0,B
1109464,11/2009,1,0,1,440.0,D
1109685,11/2009,1,0,1,750.0,B
1109693,11/2009,1,0,1,120.0,D
1109707,11/2009,1,1,0,2440.0,A;B;C
1109880,11/2009,1,1,0,5637.5,B;E
1109898,11/2009,1,0,1,41.58,D
1109901,11/2009,1,0,1,41.58,D
1110080,11/2009,1,0,1,250.0,B
1110101,11/2009,1,1,0,1794.0,B;E
1110128,11/2009,1,0,1,402.16,B
1110292,11/2009,1,1,0,6785.9,D;B;E
1110608,11/2009,1,0,1,680.0,B
1110616,11/2009,1,0,1,250.0,B
1110721,11/2009,1,1,0,5440.0,B;E
1110730,11/2009,1,1,0,4425.0,B;E
1111140,11/2009,1,1,0,1975.0,B;E
1111361,11/2009,1,0,1,500.0,B
1111388,11/2009,1,0,1,440.0,D
1184385,11/2010,1,1,0,2280.0,B;E
1184440,11/2010,1,1,0,3690.0,B;E
1184466,11/2010,1,0,1,1180.0,D
1184580,11/2010,1,0,1,2290.0,B;E
1184733,11/2010,1,1,0,2899.32,H;B;E
1184750,11/2010,1,1,0,4700.0,A;B;E
1184865,11/2010,1,0,1,1228.0,I;D;B;C
1184873,11/2010,1,1,0,2160.0,B;E
1184890,11/2010,1,1,0,4375.0,B;E
1184954,11/2010,1,1,0,4130.0,B;E
1184962,11/2010,1,1,0,3900.0,B;E
1184970,11/2010,1,0,1,1710.0,D;B
1185012,11/2010,1,0,1,120.0,D
1185047,11/2010,1,0,1,4290.0,D;B;E
1185055,11/2010,1,0,1,3665.0,D;B;E
1185063,11/2010,1,1,0,3782.5,D;B;E
1185306,11/2010,1,0,1,5545.0,D;B;E
1185314,11/2010,1,1,0,2511.6,D;B;E
1185322,11/2010,1,0,1,2660.0,B;E
1185330,11/2010,1,0,1,4738.0,B;E
1185349,11/2010,1,0,1,2065.0,B;E
1185357,11/2010,1,1,0,3210.0,B;E
1185365,11/2010,1,1,0,4235.0,B;E
1185390,11/2010,1,1,0,5630.0,B;E
1185403,11/2010,1,1,0,4630.0,B;E
1185616,11/2010,1,1,0,11659.0,B;E
1185624,11/2010,1,1,0,1925.0,B;E
1185675,11/2010,1,0,1,131.87,D
1185683,11/2010,1,0,1,314.6,D;G
1185691,11/2010,1,0,1,400.0,B
1185705,11/2010,1,0,1,200.0,B
1185845,11/2010,1,0,1,3516.0,B
1186574,11/2010,1,1,0,5081.0,A;B;E
1186914,11/2010,1,0,1,240.0,D
1187058,11/2010,1,1,0,2230.0,B;E
1187066,11/2010,1,0,1,2392.07,B;E
1187112,11/2010,1,1,0,3044.0,B;E
1187120,11/2010,1,0,1,1115.0,B
1187139,11/2010,1,1,0,3244.5,B;E
1187147,11/2010,1,0,1,765.0,I;D;C
1187279,11/2010,1,0,1,406.2,D;G
1187287,11/2010,1,0,1,385.99,D;G
1187333,11/2010,1,0,1,2754.0,D;B
1187589,11/2010,1,0,1,357.78,D;G
1187600,11/2010,1,0,1,353.07,D;G
1187627,11/2010,1,0,1,4770.0,D;B;E
1187732,11/2010,1,0,1,2844.6,D;A;B
1187945,11/2010,1,0,1,2840.0,I;D;B;C
1188348,11/2010,1,1,0,2269.0,B;E
1188364,11/2010,1,0,1,840.0,D;B
1188658,11/2010,1,0,1,1769.6,B;E
1188682,11/2010,1,1,0,2303.5,B;E
1188712,11/2010,1,0,1,2120.0,B;E
1188755,11/2010,1,1,0,6089.1,D;B;E
1189387,11/2010,1,1,0,3080.0,B;E
1189468,11/2010,1,0,1,1731.97,D;G;A
1189476,11/2010,1,0,1,385.61,D;G
1189549,11/2010,1,1,0,2830.0,B;E
1190270,11/2010,1,1,0,3880.0,D;B;E
1190458,11/2010,1,1,0,4580.0,B;E
1190466,11/2010,1,1,0,13895.0,F;A;B;E
1190555,11/2010,1,1,0,1994.0,B;E
1190857,11/2010,1,0,1,2560.0,B
1191390,11/2010,1,0,1,1185.73,B
1191403,11/2010,1,0,1,1659.26,B
1191420,11/2010,1,0,1,1331.39,B
1191756,11/2010,1,0,1,3775.0,D;B;E
1191780,11/2010,1,0,1,1353.29,B
1191799,11/2010,1,1,0,6455.0,B;E
1191802,11/2010,1,1,0,2660.0,B;E
1191926,11/2010,1,1,0,6185.17,D;A;B;E
1191950,11/2010,1,1,0,5830.0,D;B;E
1192116,11/2010,1,1,0,2241.17,I;D;G;A;E
1192132,11/2010,1,0,1,1922.83,B
1192140,11/2010,1,0,1,2990.0,D;B;E
1192205,11/2010,1,0,1,390.31,B
1192264,11/2010,1,1,0,5565.0,D;B;E
1192302,11/2010,1,0,1,1827.5,B;E
1270060,11/2011,1,0,1,2700.0,B
1270133,11/2011,1,0,1,112.0,B
1270230,11/2011,1,0,1,552.5,E
1270478,11/2011,1,0,1,1224.0,B
1270486,11/2011,1,0,1,240.0,D
1270494,11/2011,1,0,1,4960.0,D;B;E
1270559,11/2011,1,0,1,7220.0,G;B
1270702,11/2011,1,0,1,2655.0,B
1270729,11/2011,1,1,0,1979.6,B;E
1270745,11/2011,1,1,0,2340.0,D;B;E
1270761,11/2011,1,1,0,4220.0,D;H;B;E
1270770,11/2011,1,0,1,2450.0,B;E
1270940,11/2011,1,0,1,4225.0,B
1271210,11/2011,1,1,0,5150.0,G;A;B;E
1271253,11/2011,1,0,1,450.0,B
1271300,11/2011,1,0,1,2351.5,I;B;E
1271377,11/2011,1,1,0,2118.3,G;A;B;E
1271547,11/2011,1,0,1,1411.0,B
1271555,11/2011,1,1,0,2210.0,B;E
1271628,11/2011,1,0,1,535.0,D
1271725,11/2011,1,1,0,3520.0,D;H;A;B;E
1271741,11/2011,1,0,1,500.0,G;A
1272276,11/2011,1,1,0,1979.2,B;E
1272284,11/2011,1,1,0,4987.2,B;E;C
1272403,11/2011,1,0,1,1080.0,G;H;A
1272438,11/2011,1,1,0,3362.1,D;B;E
1272489,11/2011,1,0,1,1997.1,B
1272594,11/2011,1,1,0,3635.71,H;B;E
1272616,11/2011,1,0,1,402.0,D
1272632,11/2011,1,0,1,2500.0,B
1272667,11/2011,1,0,1,270.0,D;A
1273175,11/2011,1,1,0,2150.0,B;E
1273191,11/2011,1,0,1,400.0,B
1273221,11/2011,1,1,0,8311.0,B;E
1273248,11/2011,1,0,1,1344.0,B
1273299,11/2011,1,0,1,6645.0,B
1273310,11/2011,1,1,0,2890.0,D;B;E
1273329,11/2011,1,0,1,1440.0,D;B
1273477,11/2011,1,1,0,4510.0,D;B;E
1273485,11/2011,1,1,0,4920.0,D;B;E
1273507,11/2011,1,0,1,120.0,D
1273620,11/2011,1,0,1,5840.0,D;B;E
1273647,11/2011,1,0,1,500.0,B
1273655,11/2011,1,0,1,600.0,G;A
1273663,11/2011,1,1,0,9000.0,D;G;A;B;E
1273671,11/2011,1,1,0,4205.0,D;G;A;B;E
1273680,11/2011,1,0,1,1254.8,B
1273736,11/2011,1,1,0,4325.0,D;B;E
1273752,11/2011,1,1,0,4005.0,D;B;E
1273868,11/2011,1,0,1,356.55,D;G
1273876,11/2011,1,0,1,358.54,D;G
1273884,11/2011,1,1,0,631.46,I;D;G;E
1273892,11/2011,1,0,1,358.33,D;G
1273906,11/2011,1,0,1,42.3,D
1273914,11/2011,1,0,1,431.51,D;G
1273922,11/2011,1,0,1,430.57,D;G
1273930,11/2011,1,0,1,429.92,D;G
1273949,11/2011,1,0,1,318.04,D;G
1273990,11/2011,1,0,1,4613.8,I;B;E;C
1274040,11/2011,1,1,0,3548.75,B;E
1274112,11/2011,1,0,1,250.0,B
1274120,11/2011,1,1,0,3645.0,D;H;B;E
1274139,11/2011,1,1,0,5230.0,B;E
1274147,11/2011,1,1,0,4170.0,B;E
1274155,11/2011,1,1,0,1955.0,B;E
1274163,11/2011,1,1,0,1602.5,B;E
1274180,11/2011,1,1,0,1785.0,B;E
1274643,11/2011,1,0,1,3232.5,D;B;E
1274783,11/2011,1,0,1,5119.0,D;B
1274791,11/2011,1,1,0,7965.0,B;E
1274821,11/2011,1,0,1,600.0,B
1274830,11/2011,1,0,1,3540.0,D;B
1274848,11/2011,1,0,1,1290.0,D;B
1275097,11/2011,1,0,1,1530.0,B
1275283,11/2011,1,0,1,375.0,I;C
1275445,11/2011,1,0,1,3054.0,D;B;E
1275496,11/2011,1,0,1,2920.0,D;B
1275518,11/2011,1,1,0,7667.0,D;B;E
1275534,11/2011,1,1,0,4760.0,B;E
1275542,11/2011,1,1,0,3160.0,B;E
1275631,11/2011,1,0,1,433.5,D
1275640,11/2011,1,0,1,1891.25,D;B
1275712,11/2011,1,1,0,3902.0,I;B;E
1275720,11/2011,1,1,0,2424.0,B;E
1276204,11/2011,1,0,1,3180.0,D;G;A;B;E
1276212,11/2011,1,0,1,240.0,D
1276298,11/2011,1,0,1,120.0,D
1276301,11/2011,1,0,1,250.0,B
1276310,11/2011,1,0,1,120.0,D
1276328,11/2011,1,0,1,1555.0,B
1346903,11/2012,1,0,1,2870.0,A;B
1347039,11/2012,1,1,0,6360.0,G;H;A;B;E
1347063,11/2012,1,1,0,4140.82,G;H;A;B;E;C
